44,58,75,10,65,14,78,80,30,77,60,96,56,40,78,34,19,63,55,90,45,58,38,59,95,92,22,94,8,28,79,27,31,40,95,20,22,63,96,22,87,56,6,65,13,51,59,53,77,29,96,13,7,33,59,93,52,67,89,9,27,77,50,25,46,26,90,88,55,21,99,7,49,52,46,17,86,79,85,38,48,39,55,70,30,9,29,21,13,7,21,46,85,27,51,37,28,5,97,47,47,99,85,66,42,88,23,43,38,55,44,86,66,75,16,54,56,82,61,28,50,99,11,38,99,54,53,69,45,96,23,36,55,2,3,92,22,73,66,32,78,96,58,57,19,54,58,37,57,51,51,53,38,96,43,84,57,90,34,35,99,89,6,100,35,70,36,65,46,86,70,56,65,90,37,2,36,43,6,58,59,69,90,1,74,62,16,29,2,74,95,47,63,94,11,43,66,62,46,32,62,12,8,27,96,12,29,78,53,32,99,66,32,68,99,92,94,52,79,97,47,78,15,35,16,99,77,72,64,71,78,10,74,43,44,68,79,39,47,49,77,38,27,81,100,3,54,1,5,87,75,95,87,23,40,1,92,97,73,28,75,88,31,47,1,42,53,43,93,55,59,22,25,52,63,14,96,98,50,53,96,59,54,64,35,29,14,17,96,24,30,43,5,34,94,42,55,78,20,97;31,4,34,34,57,97,52,58,20,3,11,5,90,59,63,92,42,30,55,69,65,44,57,62,63,45,94,37,11,98,6,89,97,37,68,55,39,20,56,73,91,62,10,72,18,18,1,95,12,5,1,21,77,15,83,19,85,70,13,7,57,13,35,62,95,50,94,1,81,40,36,99,29,33,42,29,22,13,28,29,41,80,60,11,1,19,35,6,71,55,9,99,74,80,21,16,23,59,54,74,85,68,42,15,15,36,47,77,32,100,36,56,69,39,96,19,87,99,87,91,20,57,98,50,18,87,47,33,23,37,98,34,73,40,17,49,99,32,33,15,46,91,50,82,45,79,5,41,88,67,17,10,72,82,73,43,45,94,51,39,10,42,48,11,48,84,6,38,3,23,32,18,3,14,20,2,71,22,76,14,33,60,4,32,67,40,45,98,47,22,32,76,40,36,91,18,78,73,67,4,77,11,8,44,14,89,100,59,72,62,7,44,4,24,100,51,5,65,25,87,85,61,79,47,73,93,67,92,43,21,41,17,63,15,41,92,69,5,17,72,13,10,36,81,51,5,13,97,71,91,55,38,97,37,94,68,1,43,97,83,36,22,53,39,36,14,8,18,32,80,71,70,81,10,30,87,93,37,51,88,75,85,50,19,61,40,6,48,84,49,87,13,31,67,42,8,92,86,91,27
68,50,9,34,34,91,43,32,5,11,61,84,91,4,94,9,25,29,14,81,31,39,2,21,30,99,44,57,57,93,92,35,68,70,72,4,43,75,13,26,78,35,15,94,90,68,39,43,95,41,32,41,79,49,61,82,45,38,68,28,19,51,58,60,71,78,85,76,90,6,36,86,39,58,29,94,56,47,14,83,19,93,99,42,35,70,89,77,72,73,29,29,93,8,29,76,57,47,46,74,5,58,44,100,55,69,5,56,62,59,13,77,35,82,23,57,9,8,73,82,65,69,80,80,22,66,57,89,98,83,21,63,35,81,57,48,98,29,98,88,95,42,50,82,70,90,44,83,34,78,15,41,90,72,19,5,15,32,3,73,2,32,76,53,88,33,76,30,96,32,64,6,98,22,48,53,48,11,86,67,43,80,14,38,21,100,91,80,22,2,89,26,42,80,89,34,24,25,79,38,9,4,55,46,17,34,42,22,21,100,49,32,23,62,39,89,84,28,1,33,64,36,12,94,84,81,95,49,11,85,100,68,10,40,91,13,15,10,6,65,53,97,46,16,29,88,32,7,90,52,28,73,74,50,61,44,26,82,78,42,97,77,34,21,85,20,36,17,36,79,24,94,72,78,11,74,11,6,10,99,35,96,15,2,91,72,63,16,15,23,2,69,95,86,97,28,88,84,90,100;15,7,33,46,77,10,3,40,5,45,75,48,45,89,24,63,38,99,50,23,60,78,5,9,20,30,69,100,83,88,18,19,58,98,39,27,70,5,48,47,70,46,5,14,9,27,78,37,23,73,47,51,9,82,35,3,51,42,51,53,52,31,6,54,89,46,64,67,95,9,84,35,88,61,71,31,50,27,12,82,9,72,43,43,15,95,56,36,11,71,80,34,100,40,44,33,98,16,63,11,57,95,10,14,18,49,99,95,63,65,100,39,59,37,50,19,61,34,8,93,56,27,35,83,78,6,46,40,18,92,69,42,88,15,43,8,33,24,33,76,33,100,94,40,31,8,95,70,16,55,22,73,13,28,41,31,100,46,70,18,100,5,65,53,55,24,59,51,77,95,38,28,79,25,68,20,10,28,19,45,80,53,87,37,71,78,49,31,91,76,32,80,34,68,52,72,43,79,81,41,29,9,54,55,38,67,71,52,87,10,77,75,92,88,79,49,78,95,85,10,78,51,69,54,9,9,30,10,87,80,38,74,2,4,29,11,34,51,54,27,68,53,55,37,1,22,33,72,17,40,54,85,50,56,13,63,56,87,55,8,32,94,81,31,31,1,54,65,70,41,7,70,77,91,46,43,98,57,10,99,29,40,11,44,95,74,84,52,24,59,86,10,42,74,15,72,85,67,17,92
93,69,49,76,94,83,38,99,13,67,94,71,13,99,87,68,41,91,78,19,86,62,82,67,18,79,4,87,58,6,5,16,5,27,80,25,53,71,7,41,99,59,47,84,47,62,46,79,38,20,21,15,6,78,76,19,98,46,59,88,5,10,89,50,61,78,86,29,29,28,6,26,25,21,85,2,66,91,55,51,13,42,67,51,82,49,53,58,51,67,93,85,8,48,19,47,82,99,47,49,86,71,8,71,52,9,27,34,38,58,74,30,96,62,87,23,7,1,20,81,60,14,6,66,48,11,72,16,79,38,87,5,91,56,5,96,23,10,71,3,22,10,52,56,19,12,82,34,41,18,94,80,6,30,10,82,45,84,80,60,1,35,53,52,37,95,12,24,95,1,98,7,87,28,61,35,60,55,91,13,15,25,6,26,72,71,16,62,82,27,42,84,100,69,29,71,71,71,2,4,60,41,7,90,77,27,21,24,65,60,99,76,42,46,41,23,3,71,44,5,76,67,46,8,95,4,89,57,46,80,26,84,82,91,75,98,3,36,71,26,78,26,6,54,53,9,23,21,79,48,28,64,78,57,54,47,83,54,43,39,74,64,33,63,56,43,26,9,38,87,19,3,88,87,63,88,73,37,24,34,39,66,46,7,74,93,96,50,7,57,11,44,98,85,63,50,26,65,67,15;55,72,84,91,70,6,3,78,43,13,19,100,44,12,54,73,5,92,17,22,46,33,6,9,68,85,79,30,75,25,81,92,36,93,48,19,77,59,17,24,60,85,75,66,79,73,37,91,2,100,15,25,15,76,67,57,12,51,56,71,20,42,98,39,58,15,75,61,24,86,1,22,100,85,45,80,42,24,17,64,20,92,66,99,43,19,99,77,49,50,39,40,25,37,70,78,40,47,92,99,34,86,87,14,1,94,97,24,53,75,28,61,97,22,16,20,36,40,68,59,93,70,40,88,42,49,96,36,37,91,79,23,49,39,68,6,90,77,100,71,4,63,97,36,3,65,32,76,89,25,19,84,82,95,36,19,15,94,80,9,3,100,44,55,53,78,58,13,3,5,36,58,87,5,84,31,65,93,6,52,15,4,93,69,19,81,97,53,92,92,66,46,85,75,83,22,88,9,59,11,96,41,39,52,14,40,81,21,15,10,54,98,12,84,36,16,52,1,81,70,30,4,90,69,79,86,44,88,55,26,90,4,73,91,31,4,30,36,8,42,49,56,48,36,86,49,42,47,18,41,71,3,67,100,40,48,38,7,51,17,67,3,70,1,82,54,38,48,41,89,46,70,96,64,41,9,31,84,58,29,27,71,91,2,17,13,41,33,44,5,53,78,54,22,41,100,72,7,91,19
21,14,40,87,97,37,13,80,55,43,59,55,74,27,11,12,12,44,47,98,58,77,73,45,59,85,99,31,8,10,65,66,95,9,66,88,54,52,79,19,44,26,97,36,36,82,30,63,8,16,8,84,83,70,4,56,11,48,9,42,87,4,42,37,21,74,42,48,68,88,63,28,6,46,62,40,63,10,56,94,76,33,60,98,25,96,70,65,7,88,12,15,77,46,21,99,51,15,97,19,42,89,77,85,28,55,93,31,62,52,24,43,96,19,9,3,55,56,49,21,83,30,90,96,28,42,49,1,41,10,25,62,28,23,50,89,98,17,82,77,9,2,18,32,68,71,73,43,81,25,87,17,87,20,66,11,51,95,65,97,47,98,84,47,34,6,48,52,45,88,25,54,84,6,78,100,25,23,26,50,75,58,66,64,27,76,88,78,82,45,2,17,85,7,84,52,60,98,61,27,15,68,62,7,75,38,64,35,85,65,50,48,41,73,8,42,4,25,57,60,30,20,17,23,100,17,7,43,70,56,4,52,37,94,97,22,94,68,88,81,54,27,60,93,19,69,28,94,72,23,75,65,1,49,70,57,6,64,68,14,100,98,76,25,16,64,23,69,50,31,95,98,78,75,16,54,81,91,42,55,57,22,40,73,80,34,18,18,25,24,11,64,15,82,92,56,75,72,50,43;47,50,36,73,36,84,1,24,35,62,96,9,35,29,50,20,47,13,8,68,23,9,61,15,53,13,18,73,38,9,95,60,85,25,49,82,56,36,15,51,60,78,15,30,75,56,72,53,49,89,2,40,98,1,83,87,19,99,26,61,62,96,12,69,100,2,25,36,66,71,89,12,71,58,13,80,93,50,93,75,73,88,76,31,86,95,61,24,83,39,86,65,47,21,97,99,49,2,45,38,14,89,75,17,11,76,42,58,1,83,25,73,79,93,42,68,60,16,14,90,84,39,14,69,5,20,49,25,76,33,80,77,59,17,92,42,13,40,80,53,11,34,5,24,58,50,15,13,60,28,11,47,31,84,57,3,38,43,33,12,20,27,31,68,89,93,5,25,81,51,25,57,26,4,73,83,31,64,32,35,34,67,68,74,63,1,92,17,51,16,33,20,98,55,30,12,14,66,53,68,74,13,14,85,91,64,76,15,10,62,37,61,17,12,20,53,33,88,66,63,43,72,36,40,89,78,52,73,100,11,97,59,73,77,54,74,5,59,79,16,58,66,17,76,2,87,92,21,25,90,56,38,44,18,23,73,94,99,90,59,39,1,73,99,89,28,62,72,93,20,86,21,36,29,13,84,88,17,92,26,70,30,42,94,27,59,29,43,45,87,88,64,72,7,20,92,99,58,13,10
47,32,27,30,9,29,56,47,63,99,43,94,96,22,56,71,76,6,12,35,13,99,1,92,47,65,58,9,58,71,26,48,32,66,22,61,65,48,73,34,13,99,77,74,46,77,37,100,4,47,98,59,58,48,20,93,64,8,47,54,72,11,72,27,63,73,92,1,7,10,33,21,92,61,18,48,73,54,97,13,70,82,28,56,73,27,82,46,86,82,76,72,92,86,10,19,24,68,98,42,74,2,41,57,25,94,15,10,38,50,33,95,57,52,25,69,53,97,96,69,78,22,17,82,54,88,16,79,74,65,91,3,84,46,49,38,72,98,55,92,36,21,20,58,18,92,11,46,39,17,65,4,3,77,57,89,81,48,41,84,46,49,60,45,82,67,36,47,44,56,11,3,73,11,40,34,37,67,84,97,95,4,58,51,78,47,65,60,42,18,54,74,43,95,25,88,7,44,83,41,66,53,14,51,35,31,42,38,29,25,100,43,60,10,63,76,23,15,100,32,41,100,51,37,62,88,1,51,5,51,29,67,9,45,82,7,82,46,53,43,27,9,72,31,43,90,19,8,61,18,75,57,57,56,63,60,63,36,33,59,25,85,76,67,39,39,60,60,51,39,91,8,47,84,68,67,43,21,55,38,9,92,70,78,11,3,3,51,69,58,20,87,66,33,57,26,65,4,27,10;35,15,87,19,29,27,49,14,73,31,92,61,34,1,81,30,65,6,27,68,56,16,62,68,49,69,27,3,82,46,58,32,15,20,58,26,11,43,84,76,49,17,84,83,45,3,30,7,28,68,21,62,3,95,67,94,80,8,31,78,30,55,57,54,68,19,36,82,95,48,7,51,35,82,87,29,85,95,98,57,32,8,99,88,15,19,55,13,20,18,97,70,71,18,22,92,91,33,26,26,39,80,52,17,42,21,93,87,91,45,5,94,65,78,8,18,36,70,74,56,21,82,67,26,69,64,51,21,42,32,90,58,20,42,65,40,18,94,46,49,34,98,8,72,79,7,52,20,34,99,8,11,99,4,100,91,53,43,95,51,23,74,58,70,87,46,53,87,7,61,23,87,34,32,41,94,86,29,19,42,17,18,74,6,63,56,92,39,53,33,66,85,49,61,60,11,59,48,31,90,41,98,98,82,67,37,86,84,39,14,13,84,37,7,78,21,8,94,63,71,47,24,4,4,12,55,14,51,68,8,97,41,44,13,9,68,49,92,34,31,40,17,11,75,34,15,53,96,25,90,25,56,61,62,50,58,76,67,87,68,74,63,14,69,92,34,46,7,64,68,72,21,55,2,7,49,69,44,88,55,20,13,74,52,49,98,38,24,65,33,55,32,85,55,95,20,86,98,87,89
70,76,14,53,25,6,73,47,38,33,93,82,78,86,72,93,34,72,19,27,100,80,66,53,83,72,81,24,58,88,40,56,68,96,51,93,33,59,90,37,56,29,38,55,70,45,65,90,21,7,34,87,82,63,74,30,5,27,79,21,64,37,81,62,88,26,39,41,42,43,70,48,35,67,2,25,96,23,26,58,41,36,23,79,77,88,93,2,44,1,85,2,100,67,41,9,53,58,46,70,80,13,49,90,38,28,97,22,62,54,54,39,26,7,80,20,6,23,8,75,93,92,37,24,25,99,68,47,26,52,89,78,63,25,3,93,48,54,87,47,53,15,12,83,69,76,96,40,64,44,29,92,55,54,33,9,39,90,11,22,97,92,82,99,36,31,24,12,46,3,4,5,54,95,50,84,48,35,11,5,31,15,82,89,25,33,40,11,62,47,48,53,21,82,51,79,13,7,68,47,13,97,61,71,56,53,7,81,97,92,50,10,51,52,2,74,13,43,22,69,58,58,49,48,79,70,19,80,100,66,52,26,46,42,28,52,19,17,12,10,3,68,39,18,72,76,45,15,94,83,75,34,92,83,85,3,97,69,38,73,99,74,30,41,23,17,43,34,95,63,55,31,93,9,15,27,58,29,63,36,48,29,32,16,66,98,99,51,88,57,92,66,8,33,60,12,46,58,97,12;19,18,86,31,50,92,52,96,58,72,56,5,89,83,42,1,61,75,22,69,51,99,58,15,58,1,3,66,55,35,69,62,76,33,29,47,94,27,25,50,81,1,79,25,36,64,7,49,91,84,68,43,35,61,67,26,46,80,17,25,25,25,27,47,63,67,6,96,9,17,54,86,42,9,16,30,14,9,34,11,52,100,83,67,29,95,77,95,8,34,68,5,98,78,46,9,65,90,35,62,11,7,20,16,45,34,45,5,22,10,17,78,55,24,62,69,62,5,47,57,57,100,4,7,30,82,97,29,90,35,8,15,35,17,42,47,4,85,99,10,69,6,52,30,65,36,42,48,62,86,14,73,41,49,68,79,60,95,13,30,13,37,75,13,46,38,5,100,29,33,29,97,10,95,89,13,26,87,62,21,16,11,57,11,67,95,44,72,49,86,66,42,43,42,22,16,23,55,45,75,92,96,92,41,90,14,9,77,53,62,84,67,25,20,57,18,80,23,22,95,88,14,47,62,96,71,29,70,11,67,93,47,82,2,96,86,13,90,71,86,95,60,30,79,36,32,74,71,71,40,72,55,14,81,21,53,83,11,45,92,70,83,42,61,87,68,92,54,3,28,9,22,99,83,24,53,74,64,47,66,74,68,82,77,83,80,15,29,5,95,54,81,96,63,68,36,79,78,65,54
96,95,1,96,37,97,17,13,46,88,26,69,52,81,17,52,97,34,83,13,3,54,46,99,71,4,40,2,59,49,52,37,6,53,59,14,44,56,84,4,24,1,17,46,79,88,24,26,65,38,71,10,57,40,89,19,58,88,18,81,50,44,11,100,78,26,41,95,81,65,92,88,20,30,58,32,5,66,67,26,83,85,92,89,77,18,6,84,76,94,49,59,63,7,31,28,26,62,48,44,61,75,13,62,83,15,19,100,38,53,15,91,87,39,45,85,4,15,2,22,88,37,64,10,51,97,35,74,60,55,7,20,19,100,2,41,73,35,60,62,81,35,15,58,19,49,34,92,22,84,8,78,71,11,24,86,69,43,88,10,48,95,59,97,85,44,60,6,45,71,90,6,95,100,64,18,60,79,69,3,3,61,74,76,76,5,64,44,22,72,1,11,79,18,44,15,12,53,39,61,64,83,61,63,15,46,86,84,41,52,100,5,22,89,5,8,84,34,65,40,70,89,83,10,89,94,13,88,35,61,78,89,18,94,13,37,6,42,24,20,28,98,99,56,95,97,36,81,83,79,75,26,96,90,77,6,2,40,3,70,24,60,77,83,94,41,33,26,96,71,51,89,62,18,16,41,20,60,29,19,53,99,62,21,97,66,85,84,33,91,1,41,11,83,26,34,84,91,74,28;59,84,85,76,43,88,1,86,96,41,52,57,36,6,72,11,28,68,41,69,37,54,60,15,6,57,60,96,46,72,32,35,6,29,39,90,49,82,46,75,70,40,97,78,6,10,65,51,70,62,35,17,40,55,51,33,58,89,22,43,93,84,20,84,32,85,65,42,38,94,72,25,6,34,90,79,54,54,87,93,63,68,5,75,58,19,19,83,45,61,27,11,22,23,71,54,7,20,64,50,88,98,97,16,28,79,44,82,12,72,97,99,41,9,28,18,37,11,55,23,94,43,9,12,93,25,99,77,9,34,18,96,97,41,67,45,8,39,13,58,40,70,3,27,86,93,79,55,87,57,63,84,10,17,62,67,75,43,23,21,16,32,53,15,92,91,5,62,55,42,27,27,18,23,5,72,29,100,97,28,51,15,63,43,15,98,92,94,50,51,99,55,94,48,100,14,68,84,23,97,59,80,29,89,67,39,67,46,82,62,60,38,45,16,63,86,6,30,70,55,92,67,15,25,66,100,91,47,79,65,45,29,54,90,99,80,9,74,25,1,77,63,23,78,69,60,83,46,24,41,40,21,79,25,48,89,12,31,42,1,5,92,84,30,38,74,77,37,22,24,47,21,18,56,18,18,7,91,95,96,72,99,62,36,5,19,72,10,25,41,21,97,8,11,94,64,65,18,39,82
23,40,93,58,40,51,91,47,40,65,42,53,61,9,40,96,69,88,4,44,26,18,37,78,12,58,35,46,9,5,12,87,96,35,45,77,97,84,56,30,22,68,68,45,69,8,56,58,35,34,10,31,34,32,65,3,70,89,68,87,32,37,64,39,38,21,45,61,72,25,97,42,2,55,34,71,2,38,68,68,98,76,84,84,68,66,22,90,79,15,16,89,84,53,32,81,95,26,49,14,69,92,34,76,12,13,84,97,62,47,64,52,88,96,19,65,100,71,31,63,11,53,48,40,31,76,12,59,21,78,93,29,56,66,47,83,96,42,71,37,68,27,28,33,67,56,73,100,62,91,1,16,100,1,81,16,76,53,72,47,94,58,90,92,81,4,96,82,94,58,65,53,39,78,81,83,25,47,4,88,10,94,82,66,83,9,37,9,71,90,61,95,65,56,98,45,1,80,98,83,71,10,68,31,13,57,29,94,61,57,50,25,21,16,23,26,33,40,78,95,76,42,5,25,94,6,83,74,58,36,7,9,73,96,87,10,46,74,94,75,3,50,53,43,13,57,41,2,28,54,23,27,71,81,42,16,77,51,76,45,2,95,73,92,54,62,78,86,8,15,26,36,52,7,20,7,28,14,47,40,70,55,56,88,56,60,7,52,51,59,1,61,76,81,55,41,33,98,57,55;51,61,89,58,57,14,98,32,36,89,29,66,78,71,68,58,70,88,32,67,14,81,14,21,39,84,51,39,10,8,95,3,54,8,39,54,81,58,44,54,70,33,89,41,54,93,53,65,65,100,75,32,23,28,15,63,13,37,92,32,35,37,34,61,74,24,67,17,28,79,60,15,76,54,58,28,57,80,63,3,64,16,16,56,100,95,81,31,31,2,74,36,44,59,47,74,16,76,17,90,67,1,85,71,38,8,41,68,60,28,94,11,23,80,54,18,61,35,53,6,85,12,82,94,57,97,53,14,47,29,20,1,6,19,39,81,83,2,46,88,47,89,63,14,93,29,62,91,6,60,3,48,58,6,84,50,97,92,77,72,33,58,41,28,80,6,100,74,32,88,16,78,57,22,94,76,47,71,76,11,70,77,38,48,59,17,87,58,9,27,66,29,55,80,99,5,94,41,18,54,89,52,4,70,43,11,14,92,76,14,95,53,50,43,99,23,35,17,3,48,5,83,62,97,76,39,51,32,24,98,53,84,5,24,21,50,84,46,96,23,86,73,92,70,85,97,33,20,79,41,26,56,56,43,30,15,21,23,81,43,77,42,86,29,45,48,1,60,25,8,36,72,10,20,91,94,64,76,29,45,67,58,14,28,15,65,61,20,26,23,56,36,74,96,73,56,93,69,61,24
49,59,32,49,100,43,87,13,48,20,75,92,83,4,34,55,84,50,68,29,81,40,64,24,100,38,95,76,59,66,25,69,33,92,100,51,8,81,50,97,90,41,48,36,26,2,63,94,30,65,48,54,60,62,33,40,23,49,58,47,17,97,95,77,80,21,46,15,59,47,19,83,88,70,90,78,60,82,9,36,92,24,53,93,67,96,87,72,11,9,80,45,99,93,22,52,68,79,98,37,50,6,98,47,57,53,58,76,38,46,73,57,49,77,83,31,50,11,78,62,6,45,75,26,57,73,27,38,54,82,11,70,12,89,46,31,21,23,44,52,95,94,31,60,17,78,11,4,68,31,79,54,16,59,71,93,6,6,49,34,93,61,66,90,30,65,84,29,94,27,52,2,80,84,42,65,89,91,9,87,82,91,74,54,34,80,13,43,31,63,14,1,23,45,39,81,48,26,20,49,22,95,69,23,73,49,7,97,5,17,100,21,40,1,26,60,52,31,21,15,35,74,39,38,57,77,77,82,94,31,33,73,45,96,71,95,85,52,6,36,77,80,66,81,37,78,32,68,18,98,23,18,75,88,35,19,82,22,41,90,27,33,72,34,77,37,67,77,9,23,22,46,20,16,20,20,90,44,60,75,75,25,34,92,87,28,40,85,43,92,11,84,79,32,20,63,23,79,81,22;39,27,40,55,50,9,47,70,74,58,73,18,25,94,99,67,88,81,99,66,47,37,16,73,87,40,9,17,1,45,58,76,33,56,49,98,36,13,13,79,60,72,6,94,24,40,59,67,44,78,42,54,81,74,99,18,26,46,97,50,3,49,26,98,42,41,27,11,57,56,77,54,89,78,32,28,97,25,68,85,75,83,38,12,29,19,75,72,68,29,33,41,69,56,72,19,58,6,98,30,93,92,62,71,21,5,40,45,50,91,74,33,61,65,20,68,36,41,13,72,22,55,87,51,21,92,3,62,14,28,30,83,16,95,64,79,88,3,12,35,70,4,14,63,14,86,99,98,79,31,52,11,27,25,78,86,12,92,87,63,36,5,67,30,26,59,99,36,58,98,14,56,65,2,62,35,50,36,11,18,53,29,91,80,59,20,86,80,11,92,100,94,58,35,78,55,39,23,96,24,4,84,88,67,19,36,24,61,5,66,72,76,70,39,4,90,62,23,52,56,9,88,82,60,99,17,13,10,92,95,53,14,24,11,76,44,80,30,50,38,67,76,86,69,70,25,42,95,32,90,94,74,73,88,57,99,3,90,78,52,11,51,76,98,96,2,85,95,96,4,74,72,29,93,85,59,45,3,25,74,65,41,46,34,37,4,18,1,46,69,24,3,38,44,99,84,79,9,35,52
72,3,66,73,68,20,52,13,71,54,76,80,18,68,50,78,91,16,76,21,68,21,29,86,35,45,17,39,59,32,39,77,69,22,29,83,76,44,67,100,33,71,9,65,3,71,43,84,47,25,35,82,84,77,35,30,17,68,38,14,9,71,3,64,5,73,94,55,46,32,56,61,78,76,74,55,83,50,38,81,11,30,96,65,72,57,46,28,17,28,40,28,7,74,52,90,97,21,99,17,55,16,6,81,70,34,89,88,62,49,94,48,18,84,90,34,51,37,90,68,21,15,95,68,80,85,31,6,7,68,9,45,92,20,48,86,97,79,76,7,64,41,23,33,68,13,97,98,45,58,44,42,67,35,47,14,64,100,18,72,44,52,37,44,31,29,72,93,95,73,45,4,62,16,53,16,1,11,89,95,66,2,98,39,81,18,89,94,3,92,7,32,1,32,65,72,54,89,5,55,17,39,15,43,94,72,73,41,73,85,50,87,31,95,66,10,42,58,43,4,53,31,37,50,73,11,95,59,40,46,55,31,81,45,66,92,70,71,65,4,52,39,32,68,66,63,58,74,50,14,75,96,62,15,56,62,68,7,46,4,1,23,75,9,61,63,50,52,53,47,87,17,15,41,68,80,5,52,68,73,14,62,48,31,42,23,88,85,62,92,82,63,69,32,23,48,4,85,3,25;23,81,38,16,71,23,50,52,11,100,88,14,80,24,59,39,84,50,46,68,42,71,64,68,96,25,85,32,74,35,21,5,46,16,68,18,19,97,54,53,91,56,2,36,15,1,88,9,7,94,88,36,60,88,99,1,92,18,83,96,98,66,49,91,37,89,96,76,23,25,24,89,47,6,61,78,25,39,4,39,43,76,22,44,43,95,97,54,57,45,56,76,95,16,48,36,33,63,7,14,64,71,30,18,25,18,92,63,81,55,86,16,51,11,74,67,11,76,34,74,58,25,72,32,81,59,1,70,61,31,100,39,82,18,90,86,22,47,13,97,5,61,58,69,100,63,89,26,59,70,57,22,68,71,94,27,67,91,5,42,26,68,36,72,85,99,52,49,33,70,20,17,41,13,9,53,89,94,54,49,52,22,27,37,11,59,39,13,6,97,100,51,100,68,39,9,4,30,9,61,7,82,83,78,43,62,95,54,19,14,90,7,57,3,84,88,34,52,11,79,50,77,25,19,83,32,76,29,36,54,49,71,15,1,64,62,45,76,88,93,22,19,5,73,19,42,63,71,78,91,41,73,26,7,77,94,58,35,36,77,8,72,56,38,43,88,31,42,35,64,11,73,73,75,2,63,2,71,84,85,19,44,54,11,71,86,95,5,85,79,22,100,97,51,21,48,72,90,61,17
