1,41,27,40,41,43,50,20,42,20,37,12,17,26,26,31,28,27,45,28,47,37,27,11,21,40,40,4,25,1,11,4,35,6,14,8,37,4,31,4,2,33,46,1,11,41,46,39,17,36,47,12,46,29,36,42,17,48,16,28,18,7,28,35,17,5,41,38,46,4,12,17,43,14,14,3,46,18,4,26,21,4,40,1,17,31,5,16,12,8,12,21,33,47,8,24,1,6,19,35,3,19,13,31,40,4,24,8,39,41,17,39,19,39,15,28,18,24,45,31,36,15,43,14,29,2,28,39,49,5,45,44,33,44,4,30,6,18,2,1,13,33,43,33,44,6,33,33,47,10;11,25,48,3,1,27,45,49,1,39,42,32,7,16,27,11,13,2,8,10,12,45,18,44,44,16,22,23,11,26,1,30,25,38,42,25,2,14,16,37,23,13,16,47,3,11,5,20,21,41,13,23,35,24,12,36,36,44,28,26,18,5,4,13,31,49,36,35,31,36,29,38,41,10,11,8,24,31,45,44,15,39,32,6,10,23,22,37,42,6,21,28,48,18,45,14,39,20,16,5,34,3,32,35,30,28,13,1,26,16,46,15,24,32,15,49,41,24,2,7,22,48,27,33,34,46,17,33,35,17,32,42,13,35,21,20,44,7,38,36,40,14,27,35,50,45,34,23,30,19
28,36,19,3,44,47,24,3,34,47,2,46,28,4,47,25,50,33,16,9,19,2,20,39,10,44,36,49,26,6,21,4,23,39,48,21,40,33,2,32,48,50,46,1,50,11,28,20,37,34,34,33,23,21,12,28,32,48,15,33,48,50,31,25,26,1,45,5,36,13,19,21,24,38,43,41,43,39,5,19,36,45,31,46,9,28,22,23,18,28,31,1,2,43,9,27,20,20,21,5,11,36,34,43,18,2,40,5,13,35,17,2,21,47,39,8,16,29,24,24,9,33,27,44,7,31,3,26,13,28,32,3,18,11,49,22,31,24,15,25,50,27,6,9,43,13,23,42,36,17;3,2,2,35,15,3,43,45,41,38,19,41,47,31,23,8,5,21,49,9,39,23,25,2,29,45,14,17,24,12,15,48,23,17,42,38,31,41,14,15,23,7,8,11,1,42,40,32,16,30,1,38,16,49,28,16,43,44,48,15,8,10,18,42,23,38,37,10,23,21,17,31,10,30,28,6,28,7,21,4,17,35,44,36,3,49,35,34,26,45,18,5,20,3,23,35,46,25,18,46,13,6,19,39,39,9,8,36,25,24,43,27,5,4,41,47,17,1,49,39,13,14,50,15,48,15,21,20,24,12,31,45,20,11,43,7,17,20,20,18,47,35,35,22,5,29,16,10,1,22
4,4,8,46,4,38,20,20,42,2,34,33,50,49,42,32,13,42,31,47,24,25,48,35,48,26,45,28,27,17,31,36,12,45,6,43,1,29,47,49,16,23,26,41,9,6,35,7,30,13,24,6,49,50,29,15,33,8,4,44,35,10,11,13,19,1,47,8,25,36,40,12,10,4,47,49,3,33,46,36,29,43,49,5,7,7,36,4,47,22,45,8,17,33,49,48,45,25,22,30,42,49,48,16,13,41,12,33,39,34,28,5,32,29,3,24,14,20,20,21,1,25,3,30,33,28,20,3,44,31,50,45,26,36,48,20,6,6,36,40,28,45,9,33,42,35,12,43,43,9;41,18,3,32,8,49,41,33,29,7,13,43,46,4,4,17,24,16,16,8,25,28,24,3,25,49,21,46,16,49,26,21,1,12,1,32,37,45,33,41,13,46,25,14,20,40,48,36,45,9,18,12,24,43,10,23,5,3,1,33,27,20,11,29,41,5,47,6,50,48,34,17,24,5,3,5,18,4,26,36,28,5,15,42,31,23,29,25,13,23,27,8,43,1,48,30,38,6,49,34,40,46,47,40,20,4,9,14,15,36,23,48,41,38,7,48,42,7,9,6,50,8,5,22,12,10,23,18,42,10,41,26,32,37,18,2,22,23,37,15,18,49,36,21,26,36,2,17,24,42
27,48,43,17,22,15,35,20,17,36,36,23,34,13,8,7,19,11,38,36,10,6,13,47,34,33,17,41,25,35,47,44,49,26,35,26,19,40,14,3,9,3,35,20,34,24,15,49,48,25,10,34,22,16,31,4,26,27,34,11,26,33,20,50,44,3,44,48,11,21,26,40,2,10,31,26,23,50,25,31,49,49,44,27,12,18,45,10,6,41,3,38,25,16,29,36,22,14,20,8,47,8,5,48,27,23,44,46,13,37,46,48,1,34,10,27,17,48,32,27,19,45,22,22,6,40,24,21,47,18,48,19,3,15,50,25,30,12,20,46,46,39,1,8,43,21,47,39,20,36;25,23,49,43,29,12,42,17,14,48,29,38,1,36,14,39,20,33,11,9,18,10,22,49,34,34,47,10,38,36,39,1,14,25,22,2,19,30,24,13,42,29,21,6,11,49,26,28,8,25,16,42,3,10,10,4,22,25,39,30,21,37,33,20,36,1,16,22,16,17,32,3,33,32,32,6,46,16,12,40,48,47,48,24,46,49,50,7,1,39,48,43,21,10,22,47,13,13,6,19,12,26,14,38,24,17,11,33,45,1,35,32,33,36,11,48,17,39,31,7,36,28,40,2,22,27,19,26,38,14,11,35,48,10,44,11,8,15,37,26,5,7,30,27,14,15,44,45,2,30
3,17,30,10,32,7,28,36,26,41,19,10,6,8,3,16,35,21,2,24,16,30,41,43,22,13,27,19,26,46,8,25,36,32,40,48,30,36,8,18,28,25,16,11,43,19,22,34,41,4,47,8,48,43,47,41,29,37,25,23,13,43,50,38,34,3,44,1,50,41,47,31,38,23,37,34,33,44,14,1,42,48,12,37,10,48,10,41,37,35,17,45,40,5,19,8,47,17,21,32,30,22,20,21,23,12,16,24,39,36,7,50,10,14,25,43,15,38,27,25,14,38,50,8,31,36,39,48,30,23,14,11,11,38,49,23,5,43,41,10,24,8,3,33,43,42,35,40,28,26;15,38,1,40,22,8,43,5,2,19,23,39,48,7,45,49,38,28,30,9,3,17,24,50,32,40,4,39,32,23,2,25,43,21,32,46,24,34,45,40,32,18,40,8,31,46,34,30,37,2,33,16,11,4,44,9,32,34,44,48,40,49,26,7,5,18,26,16,45,44,49,42,47,6,4,7,38,13,17,22,6,15,21,30,24,23,43,46,39,16,9,49,46,6,47,42,5,43,37,6,37,15,42,39,7,12,10,9,35,14,15,5,19,21,27,47,42,45,41,23,23,21,45,9,36,22,21,24,7,13,21,14,8,36,18,9,12,16,4,22,26,21,33,26,35,22,29,2,28,1
13,4,48,14,48,50,19,39,47,48,26,12,8,30,50,28,49,26,21,47,46,13,25,12,46,30,33,36,22,47,33,9,16,5,1,43,48,45,7,48,8,48,48,30,32,29,40,47,4,8,29,11,12,26,29,36,8,16,45,26,35,9,22,14,5,20,18,9,19,1,24,28,10,23,36,26,29,7,26,50,35,45,14,41,4,49,45,44,3,43,50,29,7,40,32,4,6,39,14,37,31,9,40,9,42,49,43,40,13,16,36,32,33,15,28,13,38,28,39,26,12,19,26,33,37,43,22,15,5,2,46,35,18,6,26,18,35,47,36,8,36,8,28,2,49,10,9,38,18,11;23,21,33,40,9,33,7,49,25,42,47,42,47,34,48,43,41,44,40,25,3,21,43,15,15,37,36,12,29,24,9,42,41,27,11,38,12,41,12,48,2,22,50,35,5,40,34,7,5,2,3,43,37,46,1,47,26,26,35,16,48,10,18,40,5,42,50,2,26,17,24,11,23,50,15,13,38,41,29,8,23,47,19,10,4,48,44,28,41,13,3,10,40,39,15,50,26,7,13,29,37,21,2,19,43,20,33,26,15,4,19,6,39,45,11,3,16,6,35,31,5,46,19,41,36,29,1,39,26,45,48,30,44,50,6,34,31,44,16,21,46,44,36,40,13,33,42,9,31,45
38,23,37,7,9,41,13,6,5,3,9,49,30,27,44,38,14,36,35,32,49,35,5,8,34,11,42,14,21,10,44,41,3,11,9,14,9,42,1,15,27,20,28,20,39,23,47,33,48,39,16,33,38,6,44,23,11,26,36,37,22,19,3,4,45,20,18,13,6,23,45,20,46,38,43,34,39,1,15,20,28,44,32,1,1,29,9,26,34,37,12,36,20,30,22,25,29,42,15,9,13,23,4,31,38,37,17,18,39,17,47,35,42,45,42,29,38,19,33,23,7,14,3,20,12,38,37,42,36,6,14,27,26,29,26,16,11,28,9,23,12,27,30,26,49,32,48,40,27,4;13,37,34,37,2,28,8,37,13,10,44,44,46,7,26,3,10,37,7,25,36,26,45,16,13,43,43,39,23,11,22,15,21,23,20,32,19,46,31,23,42,10,17,38,24,36,42,9,34,29,22,15,43,42,33,2,39,35,37,34,17,20,11,25,24,11,12,48,5,44,42,50,35,25,38,12,28,35,35,41,34,17,42,16,32,22,36,19,28,41,12,13,14,37,40,45,18,38,44,17,12,12,30,20,24,17,31,2,5,14,47,28,25,29,27,2,41,12,45,47,42,40,25,47,50,22,3,37,45,44,8,11,6,26,31,29,36,47,30,18,17,7,38,39,34,40,29,15,4,14
12,17,21,28,28,18,30,6,30,37,10,39,14,39,10,10,20,5,43,24,36,16,20,20,20,18,17,29,21,25,7,49,39,42,38,48,27,3,18,16,20,1,39,49,16,40,27,23,15,49,4,11,12,21,49,10,3,46,16,4,13,42,11,39,20,22,15,3,43,8,31,47,38,44,24,11,11,17,44,14,50,50,28,23,6,40,19,32,41,5,22,18,27,11,50,13,8,33,14,39,19,33,14,14,2,20,47,33,13,18,15,28,11,1,49,30,41,47,46,30,24,33,23,11,35,50,41,12,39,42,11,2,4,8,27,21,34,34,41,29,31,21,22,1,49,16,33,36,3,30;47,40,33,47,23,41,9,21,49,4,7,40,1,37,39,24,6,6,2,26,31,11,41,12,22,27,19,5,45,50,34,44,32,34,41,3,50,30,24,47,21,44,12,30,17,48,19,1,47,47,18,47,24,8,33,36,5,6,26,31,12,37,33,17,19,7,31,11,19,13,39,36,44,2,17,13,6,50,18,44,2,9,25,48,46,48,10,48,16,7,35,48,41,44,14,12,44,45,3,4,34,39,47,18,28,28,33,21,36,31,8,11,16,27,31,4,15,47,15,49,28,10,9,29,11,41,1,44,40,48,28,18,21,49,8,38,22,39,33,30,2,16,33,45,22,19,21,44,32,3
37,36,8,21,38,10,24,22,39,42,43,26,36,36,5,19,33,14,7,12,41,40,48,16,8,50,26,7,20,36,20,30,29,48,43,20,38,49,12,33,38,23,18,39,23,35,34,10,9,30,41,36,37,49,14,49,5,6,6,16,50,50,42,27,12,22,17,6,30,28,4,38,24,8,30,18,19,13,35,32,43,48,46,32,4,18,31,13,22,49,36,23,42,1,42,35,31,36,15,12,50,45,28,36,47,10,21,11,39,17,27,30,22,33,13,48,40,38,42,29,19,26,50,47,11,46,7,38,22,47,27,43,12,31,27,19,10,16,14,44,8,41,25,26,49,37,21,37,12,21;35,6,34,43,16,37,9,9,37,23,1,40,50,11,17,34,23,49,21,26,17,16,42,13,20,33,28,32,37,37,46,17,12,32,1,46,7,37,43,21,13,33,30,33,35,44,27,5,26,24,36,19,30,2,17,40,15,16,30,49,30,49,26,5,37,25,41,7,48,40,7,24,8,26,41,12,48,44,24,26,12,27,48,4,25,22,2,39,3,34,44,4,15,42,39,7,34,25,34,42,11,30,25,19,10,25,32,47,25,42,38,34,1,12,45,3,40,1,25,15,16,3,14,34,25,34,1,41,9,46,38,49,33,25,31,36,27,43,49,25,25,30,35,44,43,26,5,50,6,24
15,31,50,34,41,14,48,6,32,19,7,10,47,12,28,13,5,20,28,41,12,3,41,44,49,3,19,1,21,42,30,30,17,31,29,33,39,30,36,11,36,40,19,39,13,5,16,41,31,26,30,5,14,40,42,34,18,5,6,20,30,43,45,16,22,18,21,23,21,38,11,42,5,32,9,7,16,32,36,25,6,40,39,27,47,16,50,20,26,20,3,5,14,47,44,37,50,50,16,32,8,12,47,50,25,6,37,6,13,13,26,42,24,40,37,26,35,43,21,19,39,44,34,28,39,26,35,24,34,19,16,2,46,50,22,11,35,22,27,18,45,33,38,3,48,46,12,46,50,27;27,33,36,25,32,15,5,5,28,19,28,49,40,28,15,31,15,19,12,22,43,41,49,21,3,11,17,26,50,21,9,35,10,11,1,10,36,14,41,1,13,27,22,46,33,27,15,18,20,13,25,36,13,25,33,20,22,14,1,38,22,2,40,34,29,13,42,32,41,25,45,15,29,49,11,11,2,21,49,37,14,25,8,34,18,48,14,37,39,25,41,31,37,27,17,27,43,31,37,33,40,33,12,23,20,4,29,34,24,49,36,44,33,33,23,3,16,27,22,48,6,19,38,16,38,5,5,30,47,39,39,2,42,1,5,22,2,6,29,7,32,50,44,31,48,11,39,37,27,27
