19,5,17,11,21,11,16,5,1,21,10,7,2,13,11,19,20,21,23,10,1,10,21,1,21,7,17,11,23,19,16,15,12,23,22,4,4,2,18,12,4,25,19,11,1,8,25,15,22,10,21,3,13,17,1,24,25,18,6,1;23,20,20,22,16,25,7,13,23,9,8,3,16,6,14,17,14,12,19,8,10,15,14,12,18,22,8,18,17,9,10,10,4,20,2,9,9,8,7,17,5,25,11,24,9,20,5,9,25,7,16,12,10,17,2,1,15,16,11,12
18,22,2,9,15,13,6,5,1,5,11,22,9,1,1,18,3,13,5,25,13,17,11,13,7,15,15,23,23,12,4,23,23,4,1,13,22,13,10,15,22,5,3,17,3,1,5,5,17,20,9,6,10,7,3,12,18,12,11,18;7,25,19,10,11,13,8,20,10,25,21,24,22,13,25,13,10,7,14,10,5,24,10,8,2,5,9,8,14,23,24,16,15,8,21,6,17,18,23,16,9,8,7,15,25,4,7,1,13,23,13,17,15,7,4,7,7,13,25,8
18,18,16,25,25,5,2,21,10,11,19,9,6,22,22,3,17,25,19,12,16,14,13,9,20,22,24,3,22,23,17,5,11,10,9,9,8,9,4,5,15,3,8,8,10,21,12,17,10,1,21,4,12,10,19,23,19,22,25,4;20,13,20,5,4,9,8,10,21,19,18,24,21,11,5,23,4,24,8,9,16,5,11,9,25,11,18,11,6,10,11,14,20,3,6,23,22,22,17,15,24,22,1,18,20,25,16,5,17,2,7,16,22,2,11,14,17,22,2,1
4,5,7,4,15,22,16,24,6,17,24,12,8,20,17,15,6,5,13,11,22,23,23,3,19,14,5,21,17,24,17,14,15,8,17,5,2,18,3,10,21,23,16,25,24,6,5,3,22,5,1,6,25,19,3,20,1,1,20,9;6,23,2,7,16,9,23,2,19,19,17,2,19,11,6,15,7,18,16,1,13,8,6,24,8,10,23,8,5,11,19,6,18,8,11,17,9,4,11,25,19,1,8,20,18,22,15,6,9,1,1,18,24,20,17,2,13,13,18,20
4,24,21,22,2,14,12,15,14,22,9,23,5,14,12,24,21,15,3,21,2,21,1,22,7,19,14,23,19,9,3,20,5,14,25,1,12,13,24,2,15,23,21,15,6,1,12,14,15,9,15,5,2,22,18,7,2,11,11,19;19,14,4,2,10,4,21,17,7,13,11,4,18,10,12,25,1,10,10,25,24,15,7,2,6,16,8,13,22,23,6,3,24,4,21,9,16,9,5,25,9,14,3,23,13,18,24,10,13,4,18,15,4,16,24,7,24,23,23,13
2,18,6,20,20,16,2,16,14,6,8,14,14,4,3,22,2,6,10,13,14,2,18,11,18,1,12,11,17,2,17,3,16,20,4,10,5,1,14,6,8,1,5,21,8,19,17,4,9,21,1,9,24,12,20,19,20,5,16,11;3,17,2,12,5,18,24,24,19,4,25,23,23,16,22,22,21,5,5,1,18,23,5,21,15,23,8,1,19,10,18,8,9,16,15,6,24,18,20,24,15,23,23,17,6,2,1,2,1,20,15,22,11,5,2,13,15,19,11,9
3,11,20,13,5,7,20,7,23,12,16,25,11,23,23,6,17,18,24,25,19,24,21,7,6,7,21,16,18,13,4,10,3,1,11,6,16,22,8,20,3,1,9,11,15,12,24,16,3,25,13,6,1,15,11,6,23,16,7,22;16,8,3,10,23,13,23,14,8,25,21,25,20,13,3,6,15,23,24,1,4,3,4,24,13,4,16,6,13,22,6,8,13,12,25,23,4,23,15,24,5,12,16,17,25,24,9,4,5,24,9,19,16,1,8,20,3,4,14,2
6,7,11,24,8,11,20,15,14,13,7,10,22,25,22,25,14,24,20,7,15,14,12,10,22,12,16,10,18,19,14,10,16,9,21,19,19,1,7,23,24,18,12,11,5,7,8,25,23,23,2,2,3,6,14,18,10,15,6,2;10,10,5,16,14,14,20,10,22,21,23,9,13,5,24,3,5,18,15,22,4,6,11,5,21,7,7,24,1,8,18,24,11,18,25,14,9,25,15,3,5,6,8,6,22,7,21,18,25,11,21,11,24,24,24,25,8,1,9,16
6,25,24,17,18,3,15,7,23,19,15,21,19,21,15,9,3,8,9,17,20,11,14,6,10,17,1,15,18,5,2,16,5,15,3,17,5,22,1,13,17,15,17,1,14,1,15,11,16,2,15,25,3,11,4,5,13,25,22,13;23,25,6,12,7,10,21,23,10,17,19,11,9,3,5,13,24,11,7,22,15,11,12,7,19,13,14,2,18,20,6,24,16,14,11,6,16,6,9,3,19,19,25,9,16,3,3,20,4,15,16,8,5,18,8,7,20,11,14,9
5,17,8,15,12,5,5,7,23,3,17,12,4,11,8,8,9,2,17,9,7,18,6,18,21,24,23,3,18,22,16,24,17,21,7,24,23,9,18,17,10,21,1,5,15,20,18,1,11,14,3,3,2,24,8,19,5,19,2,5;7,3,5,24,3,25,22,7,21,9,8,7,15,8,15,9,20,5,4,25,9,20,8,2,3,22,15,17,16,10,19,3,2,2,6,3,22,13,24,2,23,3,20,1,7,14,7,12,17,6,12,14,12,10,8,14,11,7,2,5
